게임,문제,정답,제보자
올라올라(꼬로록),수출입 자유화가 원칙적으로 인정된 무역제도하에서 예외적으로 특수한 품목의 수출입을 제한 또는 금지하는 방식을 무엇이라 하는가?,네거티브시스템,
올라올라(꼬로록),수출입 절차 미필의 화물을 보관하는 창고로 관세징수가 유예되는 창고는?,보세창고,
올라올라(꼬로록),수출장려 정책으로 틀린것은?,외환관리,
올라올라(꼬로록),수출통관의 완료 증명서는?,수출면장,
올라올라(꼬로록),수출품의 1단위와 교환되는 수입품의 1단위와의 교환비율은?,교역조건,
올라올라(꼬로록),수취인이 개설해 놓은 지로계좌와 지급의 계좌를 연결시킴으로써 송금이 필요한 경우 자동으로 지급인의 계좌에서 수취인의 계좌로 이체되는 제도는?,GIRO,
올라올라(꼬로록),수카르노 인도네시아 전 대통령이 주장한 것으로 민주주의를 표방한 일종의 강력한 독제체제를 가리키는 것은?,교도 민주주의,
올라올라(꼬로록),수컷의 턱모양이 이 동물의 뿔과 닮아서 지어진 이름은?,사슴벌레,
올라올라(꼬로록),수표는 발행일자로 부터 며칠 내에 원칙적으로 지급을 제시하여야 하는가?,10일,
올라올라(꼬로록),수표와 어음을 비교할 때 특히 환어음에만 있는 제도는?,인수제도,
올라올라(꼬로록),수표의 기재사항이 아닌 항목은?,지급기일,
올라올라(꼬로록),수표의 특징으로 볼 수 없는 것은?,차용증서를 대신할 수 있다.,
올라올라(꼬로록),수풀을 가꾸는 방법 중 하나로 나무들이 순조롭게 자라도록 하기 위해 산림의 수목을 솎아내는 일을 무엇이라 하는가?,간벌,
올라올라(꼬로록),수필문학의 특징을 설명한 것 중 바르지 못한 것은?,행동사건이 구조의 중심을 이루며 실용적인 글이다,
올라올라(꼬로록),수필문학의 특징이 아닌 것은?,심오한 철학을 배경으로 한 사변적인 일,
올라올라(꼬로록),수필에 대한 설명으로 알맞은 것은?,일상생활의 체험을 자유롭게 쓴 글,
올라올라(꼬로록),수필을 가장 개성적인 글 또는 신변잡기라고 할 때 어느 것과 가장 관계가 깊은가?,자기고백의 글이다.,
올라올라(꼬로록),수필의 성격이 될 수 없는 것은?,객관성이 강한 문학장르,
올라올라(꼬로록),수필의 특성에 해당하지 않는 것은?,논리적 설득력을 확보해야 한다.,
올라올라(꼬로록),수필의 특징으로 옳은 것은?,신변잡기적이다.,
올라올라(꼬로록),수필이 비단이라면 번쩍거리지 않는 바탕에 약간의 무늬가 있는 것이다.'의 밑줄 친 부분은 무엇을 뜻하는가?,수필의 유머와 위트,
올라올라(꼬로록),수학의 가장 위대한 발견은?,숫자'0'의 발견.,
올라올라(꼬로록),수행으로 신들을 이기려고 했던 이 악마의 이름은?,수크라,
올라올라(꼬로록),수행평가 점수를 잘 받기 위한 자세로 틀린 것은?,이론적 지식 위주로 축적한다.,
올라올라(꼬로록),수호전' 은 중국 명대의 장편 무협소설이다. 이 소설의 저자는?,시내암,
올라올라(꼬로록),수확체감의 법칙을 극복하는 가장 적당한 방법은?,새로운 기술 개발,
올라올라(꼬로록),숙맥은 콩과 어떤 곡식을 일컫는 것일까?,보리,
올라올라(꼬로록),숙명여대 중어중문학과를 졸업하고 SBS아나운서 공채 8기이면서 팔방미인으로 불리우는 여자아나운서는 누구인가?,윤현진,
올라올라(꼬로록),숙성이 잘 된 쇠고기는 무슨 색을 띄는가?,선명한 붉은색,
올라올라(꼬로록),숙종에 잘못을 깨닫기 위해 쓴 것은?,사씨남정기,
올라올라(꼬로록),숙주나물의 씨앗은 무엇일까요?,녹두,
올라올라(꼬로록),순 우리말로 '이것저것 가리지 않고 닥치는 대로 마구 해치우는 모양'을 무엇이라고 하는가?,휘뚜루마뚜루,
올라올라(꼬로록),순 우리말의 뜻이 잘못 짝지어진 것은?,가멸다 - 비교하다,
올라올라(꼬로록),순 우리말의 설명이 틀린 것은?,가말다:찾을 길이 감감하다.,
올라올라(꼬로록),순간 최대 속도가 가장 빠른 공을 사용하는 스포츠는?,배드민턴,
올라올라(꼬로록),순결이 꽃말인 꽃은?,벚꽃,
올라올라(꼬로록),순결한 이미지이며 노틀담의 꼽추의 등장 인물인 그녀는?,에스메랄다,
올라올라(꼬로록),순손익 공식은?,기말자산 - (기말부채 + 기초자본),
올라올라(꼬로록),순우리말 '매지구름'의 뜻은?,비를 머금은 검은 조각구름,
올라올라(꼬로록),순우리말 중 '꽃큰'이란 뜻은 무엇일까요?,꽃처럼 예쁘게 커라.,
올라올라(꼬로록),순우리말로 ' 딱딱한 말로 이러쿵저러쿵 따지는 모양'이라는 뜻의 말은?,따따부따,
올라올라(꼬로록),순우리말인 '달포'란 얼마 정도의 기간의 되는가?,한 달 이상,
올라올라(꼬로록),순익분기점이란?,총수익=총비용,
올라올라(꼬로록),순환계의 구성요소와 가장 거리가 먼 것은?,임파선,
올라올라(꼬로록),술에 취한 채 경운기를 도로에서 운전하면 음주단속에 걸릴까요?,걸리지 않는다.,
올라올라(꼬로록),술을 마시고 운전을 하면 음주운전입니다. 음주운전을 방지하기 위해 어떻게 해야 할까요?,대리운전을 이용한다.,
올라올라(꼬로록),술을 마신 인간이 비교되는 동물이 아닌 것은?,호랑이,
올라올라(꼬로록),숫자 1부터 100까지 전부 더한 값은?,5050,
올라올라(꼬로록),숭례문에 대한 설명으로 틀린 것은?,현판은 가로로 달려있음,
올라올라(꼬로록),숯의 원료가 되는 나무가 아닌 것은?,참나무,
올라올라(꼬로록),숲속에서 과자로 만든 집을 발견하지만 마녀에게서 죽을뻔하다가 마녀를 죽이고 타룰한 동화속 오누이 이름은?,헨젤과 그레텔,
올라올라(꼬로록),쉬어' 제품에 해당하는 것은?,파운데이션,
올라올라(꼬로록),쉰 목소리나 기침을 주증세로 하는 후두의 염증은?,후두염,
올라올라(꼬로록),쉽기가 손바닥 뒤집는 것과 같음을 뜻하는 성어는?,이여반장,
올라올라(꼬로록),슈게이즈(Shoegaze) 장르의 음악적 특징으로 옳지 않은것은?,명확하고 깔끔한 기타 리프,
올라올라(꼬로록),슈렉에서 장화신은 고양이의 목소리 연기를 맡은 스페인 출신의 배우는?,안토니오 반데라스,
올라올라(꼬로록),슈베르트 가곡 마왕에서 피아노 반주가 묘사하고 있는 것은?,긴박하게 달리는 말발굽 소리,
올라올라(꼬로록),슈베르트의 가곡이 아닌 것은?,노래의 날개 위에,
올라올라(꼬로록),슈퍼마켓에서 손님에게 물건을 살 때마다 도장을 찍어주고 그 도장수에 따라 선물을 지급하는 것에서 유래. 고객 확보를 위한 판매촉진 서비스인 이것은?,마일리지서비스,
올라올라(꼬로록),슈퍼모델 이소라가 런칭한 패션브랜드의 이름은?,우드리,
올라올라(꼬로록),슈퍼에서 담배를 살수있는 나이는?,만19세,
올라올라(꼬로록),슈퍼주니어 멤버들의 예명 중 자신의 실명이 아닌 멤버는?,강인,
올라올라(꼬로록),슈퍼주니어 신동이 처음 다이어트로 감량한 체중은?,20kg,
올라올라(꼬로록),슈퍼주니어+신화+동방신기의 인원 수는?,24,
올라올라(꼬로록),슈퍼주니어와 I-13은 누구에 의해 데뷔하게 되었나?,정원관,
올라올라(꼬로록),슈퍼주니어의 멤버가 아닌 사람은?,태민,
올라올라(꼬로록),슈퍼쥬니어의 신동에게 처음 감량이후 10Kg가 다시 쪘다. 이것 현상을 무엇이라고 하는가?,요요현상,
올라올라(꼬로록),스래쉬 메탈을 펑크 록(Punk Rock)과 접목시킨 장르로 스래쉬 메탈의 빠르고 과격한 연주와 함께 펑크의 거칠고 반항적인 이미지가 함께 하는 메탈 장르는?,하드코어(Hard Core),
올라올라(꼬로록),"스리랑감,아리아사마지",힌두교,
올라올라(꼬로록),스마트폰 시장에서 제품수명이 짧아지는 법칙을 무엇이라 하는가?,안드로이드 법칙,
올라올라(꼬로록),스모그 현상으로 유명한 도시는?,런던,
올라올라(꼬로록),스모그 현상을 일으키는 원인이 아닌 것은?,달의 인력,
올라올라(꼬로록),스모그 현상이 일어나는 이유는?,"공장지대의 연기, 자동차 가스 등의 무풍상태로 인해",
올라올라(꼬로록),스모스 현상으로 유명한 도시는?,런던,
올라올라(꼬로록),스모키 화장법은 얼굴의 어느 부위에 하는것일까요?,눈,
올라올라(꼬로록),"스스로 뛰는 심장, 제일 먼저 전류가 생성되는 곳은 어디인가?",동방결절,
올라올라(꼬로록),스와라지 운동과 관련없는 것은?,중국인의 국산품 애용 운동,
올라올라(꼬로록),스와라지 운동에 대한 설명 중 틀린 것은?,인도의 대기근으로 영국의 식민정책을 반대하고 일어,
올라올라(꼬로록),스웨덴이나 노르웨이등과 같이 사회보장제도가 잘되어있는 나라의 특징이 아닌 것은?,노령인구가 적다,
올라올라(꼬로록),스위스에 대한 설명 중 틀린 것은?,1년 내내 더운 나라다,
올라올라(꼬로록),스위스에서는 충치를 일으키지 않을 것을 확신하는 식품에 치아 건강마크를 붙여 준다. '튼튼이 마크' 라고도 불리는 치아건강마크의 모양은?,우산,
올라올라(꼬로록),스위스의 교육 사상가인 페스탈로찌가 교육의 목표로 삼았던 '조화로운 인간양성'에 필요한 3H에 속하지 않는 것은?,Harmoney,
올라올라(꼬로록),스위스의 교육자로 인간의 사랑을 바탕으로 한 참다운 교육을 부르짖은 근대 교육의 선구자는?,페스탈로치,
올라올라(꼬로록),스위스의 인도주의자이자 국제적십자의 창시자는?,뒤낭,
올라올라(꼬로록),스윙의 왕'으로 일컬어지는 뮤지션으로 NBC방송의 라디오 프로그램의 재즈 해설을 일약 스타덤에 오른 사람은?,베니 굿맨,
올라올라(꼬로록),스카치종 양모의 굵은 방사로 성글게 평직하거나 능직한 천은 무엇인가?,홈 스펀,
올라올라(꼬로록),스캘프 트리트먼트의 목적과 거리가 먼 것은?,두피의 질병치료,
올라올라(꼬로록),스커트 같이 보일 정도로 풍성하고 엘레강스한 이미지의 팬츠를 무엇이라 하는가?,스커트 팬츠,
올라올라(꼬로록),스커트 길이는 허리에서 헴라인 까지 약 100cm 정도이고 바닥에서는 2~3cm의 스커트는?,이브닝,
올라올라(꼬로록),스커트 뒷 부분을 부풀게 해서 힙 부분이 과장되게 강조된 스타일을 무엇이라 하는가?,버슬 스타일,
올라올라(꼬로록),스커트 종류 중 힙 라인에서 헴 라인까지 직선으로 된 보통 허리밴드가 있는 스커트가 아닌 것은?,벨,
올라올라(꼬로록),스커트는 인체의 하반신을 싸고 있는 독립된 허리옷과 드레스나 코트의 허리선 아래에 드리워진 부분을 총괄하여 말한다. 힙 라인에서 헴 라인까지 직선으로 된 스커트로 보통 허리밴드가 있는 스커트가 아닌 것은?,벨,
올라올라(꼬로록),스케이터 왈츠의 작곡가는 어느나라 사람일까?,프랑스 -수지-,
올라올라(꼬로록),스케이터 왈츠의 작곡가는 어느나라 사람일까?,프랑스,
올라올라(꼬로록),스케이트를 신고 얼음판에서 정해진 트랙을 돌며 스피드를 대결하는 운동은 무엇일까요?,쇼트트랙,
올라올라(꼬로록),스케이팅 중 여자 종목이 아닌 것은?,1000m,
올라올라(꼬로록),스코틀랜드의 고지 사람들과 군인이 입는 창살무늬의 세로주름을 잡은 스커트를 무엇이라고 할까?,킬트,
올라올라(꼬로록),스쿠프의 뜻은?,특종기사,
올라올라(꼬로록),스퀼라와 물에 빠진 사람을 살리게 되는 이는?,엔디미온,
올라올라(꼬로록),스크린쿼터에 대한 설명으로 틀린 것은?,한국에만 있는 제도,
올라올라(꼬로록),스키에서 패럴렐 크리스티아니아의 초보적인 기본형은?,그룬트슈봉,
올라올라(꼬로록),"스키의 거리경기와 사격을 혼합한 것으로, 스키를 타며 사격하는 크로스컨트리 경기는?",바이애슬론,
올라올라(꼬로록),스키탈때 눈에 안빠지는 이유는?,압력,
올라올라(꼬로록),"스킨과 같은 의미로, 스킨보다 클린징의 기능에 더 중심을 둔 제품은?",토너,
올라올라(꼬로록),스타 골든벨의 한 MC이고 현재 세대공감 OLD&NEW를 진행하는 사람이며 KBS아나운서인 이 사람은?,노현정,
올라올라(꼬로록),스타 육성 게임으로 알맞은 것은?,보아인더월드,
올라올라(꼬로록),스타 크래프트중 스플래시 데미지를 입히는 유닛은?,시즈탱크,
올라올라(꼬로록),스타골든벨에서 1대 골든벨은 누구인가?,신해철,
올라올라(꼬로록),스타그래프트에서 테란의 일꾼은?,SCV,
올라올라(꼬로록),스타급 플레이어들의 존재로 '프로게임계의 레알마드리드'로 불리며 화려한 우승경력을 가지고 있는 게임 팀은 어디인가?,KTF 매직엔스,
